Time,hero,shadower,adele,ark
2332,1.0964051050701388E12,1.5005248430058398E12,1.6973581457705422E12,1.691329183697548E12
2333,1.1057109173922236E12,1.5302545026987058E12,1.5222865999441985E12,1.699910628724018E12
2334,1.1172393286830618E12,1.5627318529113547E12,1.5383669852326206E12,1.7272109057538257E12
2335,1.1265451410051465E12,1.585465998060209E12,1.5641222055480205E12,1.6903248039449849E12
2336,1.1380735522959846E12,1.5281236165038127E12,1.5319645954150913E12,1.4443783369296648E12
2337,1.1473793646180693E12,1.5315433541388423E12,1.2502364301531516E12,1.4775126457631025E12
2338,1.1589077759089075E12,1.5316876192937952E12,1.281708875358684E12,1.4069342048710015E12
2339,1.1682135882309922E12,1.5544858701939927E12,1.307464095674084E12,1.4298589580480864E12
2340,1.1797419995218303E12,1.5969568126123728E12,1.244175042577363E12,1.4384404030745564E12
2341,1.189047811843915E12,1.6266864723052388E12,1.266489237169151E12,1.4516417699122578E12
2342,1.2005762231347532E12,1.5274598400048003E12,1.2922444574845508E12,1.2877883264615396E12
2343,1.209882035456838E12,1.5308795776398298E12,1.3145586520763386E12,1.300989693299241E12
2344,1.2387030636839333E12,1.5633569278524788E12,1.346031097281871E12,1.323914446476326E12
2345,1.248008876006018E12,1.586091073001333E12,1.421015411858166E12,1.332495891502796E12
2346,1.2768299042331135E12,1.3093159190110513E12,1.446770632173566E12,1.3626383891548848E12
2347,1.2861357165551982E12,1.3321141699112488E12,1.350332870104372E12,1.2427949152439202E12
2348,1.3149567447822937E12,1.374585112329629E12,1.2763937409097322E12,1.2657196684210051E12
2349,1.3242625571043784E12,1.4043147720224949E12,1.2924741261981543E12,1.274301113447475E12
2350,1.3530835853314739E12,1.4102857424963562E12,1.3182293465135542E12,1.3074354222809128E12
2351,1.3623893976535586E12,1.4137054801313857E12,1.2070872301897393E12,1.22463163438325E12
2352,1.391210425880654E12,1.4461828303440347E12,1.254295897998038E12,1.144779729498273E12
2353,1.4005162382027388E12,1.468916975492889E12,1.322614470322402E12,1.167704482675358E12
2354,1.4325212222293816E12,1.2964505262057744E12,1.3128823883093982E12,1.139170083533244E12
2355,1.3268872097216892E12,1.2965947913607273E12,1.432168693952359E12,1.1620948367103289E12
2356,1.33755553773057E12,1.3203049722969329E12,1.4007503352889375E12,1.10650600776311E12
2357,1.4324740640676245E12,1.362775914715313E12,1.5921682291547715E12,1.1197073746008115E12
2358,1.4004690800409817E12,1.392505574408179E12,1.6100452842855437E12,1.0783615212723297E12
2359,1.4324740640676245E12,1.3959253120432085E12,1.627922339416316E12,1.0915628881100312E12
2360,1.3805420978717732E12,1.4284026622558574E12,1.7029066539926108E12,1.1144876412871162E12
2361,1.389847910193858E12,1.4511368074047117E12,1.6214907692850251E12,1.0741822724078818E12
2362,1.4005162382027388E12,1.2924255016843484E12,1.647245989600425E12,1.1073165812413196E12
2363,1.4325212222293816E12,1.2925697668393013E12,1.5912984095086096E12,1.0885255805584971E12
2364,1.3898007520321008E12,1.3153680177394988E12,1.6091754646393818E12,1.0435162077990569E12
2365,1.4004690800409817E12,1.357838960157879E12,1.6563841324476807E12,1.0606193950524341E12
2366,1.4324740640676245E12,1.3875686198507449E12,1.646709297420703E12,1.0658252132200132E12
2367,1.3898007520321008E12,1.3909883574857744E12,1.664586352551475E12,1.0887499663970983E12
2368,1.4004690800409817E12,1.4234657076984233E12,1.690341572866875E12,1.0059251701259761E12
2369,1.4324740640676245E12,1.4461998528472776E12,1.5517240425082036E12,1.0075816420881901E12
2370,1.3898007520321008E12,1.2993084021942175E12,1.5696010976389758E12,1.0161630871146599E12
2371,1.4004690800409817E12,1.2994526673491704E12,1.587478152769748E12,1.0463055847667489E12
2372,1.4324740640676245E12,1.322250918249368E12,1.6035585380581702E12,1.0228663009403635E12
2373,1.3805420978717732E12,1.364721860667748E12,1.6196389233465923E12,1.0245227729025775E12
2374,1.389847910193858E12,1.394451520360614E12,1.6357193086350144E12,1.0351518013267842E12
2375,1.4005162382027388E12,1.3978712579956436E12,1.6517996939234365E12,1.0580765545038693E12
2376,1.4310907299271025E12,1.5144955689381655E12,1.6775549142388364E12,9.922498085679666E11
2377,1.2914018680426753E12,1.596132586597931E12,1.6954319693696086E12,1.0008312535944364E12
2378,1.3195814714845588E12,1.5092400707761108E12,1.7115123546580308E12,1.0339655624278741E12
2379,1.3288872838066436E12,1.5093843359310637E12,1.727592739946453E12,9.769320813726941E11
2380,1.3395556118155244E12,1.5418616861437126E12,1.743673125234875E12,9.786038584440481E11
2381,1.3715605958421672E12,1.564595831292567E12,1.759753510523297E12,1.0292430241345535E12
2382,1.3312058634823398E12,1.5704225366114753E12,1.791914281100141E12,1.1147404898587136E12
2383,1.3405116758044246E12,1.573842274246505E12,1.83912294890844E12,1.1485583776513196E12
2384,1.3511800038133054E12,1.610319475686821E12,1.8648781692238398E12,1.0216116758868705E12
2385,1.3831849878399482E12,1.6527904181052012E12,1.8230425636200178E12,1.0321299399608058E12
2386,1.3350892255044033E12,1.6825200777980671E12,1.84091961875079E12,1.0928969387894121E12
2387,1.3457575535132842E12,1.6159538848378289E12,1.8570000040392122E12,1.1034152028633474E12
2388,1.377762537539927E12,1.6160981499927817E12,1.8730803893276343E12,1.1421397038401484E12
2389,1.3230990947305198E12,1.6485755002054307E12,1.8891607746160564E12,1.1062732868930107E12
2390,1.3337674227394006E12,1.671309645354285E12,1.9052411599044785E12,1.1079450639643647E12
2391,1.3657724067660435E12,1.577950095145665E12,1.9309963802198784E12,1.1184633280383E12
2392,1.2962119863618096E12,1.578094360300618E12,1.9802254744807734E12,1.152281215830906E12
2393,1.3053695697523542E12,1.6008926112008154E12,2.0059806947961733E12,1.15395299290226E12
2394,1.3158679658082424E12,1.6433635536191956E12,1.948753029275241E12,1.1644712569761953E12
2395,1.3473631539759072E12,1.6730932133120615E12,1.9666300844060132E12,1.20964984144913E12
2396,1.286866751804071E12,1.6151862199567737E12,1.9845071395367854E12,1.1563922144030603E12
2397,1.2973651478599592E12,1.5131602012805078E12,2.0023841946675576E12,1.1902101021956663E12
2398,1.328860336027624E12,1.5133044664354607E12,2.045801234946297E12,1.2007283662696016E12
2399,1.268411092017545E12,1.5439950745782297E12,2.0892182752250366E12,1.2356785494124065E12
2400,1.278909488073433E12,1.565478500278168E12,2.1326353155037761E12,1.181556306449349E12
2401,1.310404676241098E12,1.5947076508903289E12,2.1760523557825156E12,1.215374194241955E12
2402,1.2928142804058274E12,1.6151680563188416E12,2.2232610235908145E12,1.2258924583158904E12
2403,1.3033126764617156E12,1.5891857115694993E12,2.2490162439062144E12,1.2608426414586953E12
2404,1.3348078646293804E12,1.609646116998012E12,2.2713304384980024E12,1.1763814814164194E12
2405,8.621572433363938E11,1.6388752676101729E12,2.289207493628775E12,1.1993062345935044E12
2406,8.713148267269386E11,1.6593356730386855E12,2.3070845487595474E12,1.2078876796199744E12
2407,8.818132227828268E11,1.6885648236508464E12,2.3505015890382866E12,1.241021988453412E12
2408,9.133084109504915E11,1.7090252290793591E12,2.393918629317026E12,1.1763855572826624E12
2409,8.075733276730161E11,1.73825437969152E12,2.437335669595765E12,1.1508583300788384E12
2410,8.180717237289043E11,1.7587147851200327E12,2.463090889911165E12,1.1632060743942646E12
2411,9.114783270596342E11,1.7879439357321936E12,2.4071433098193496E12,1.133379519742402E12
2412,8.793251141014514E11,1.8084043411607063E12,2.4232236951077715E12,1.1457272640578284E12
2413,9.108203022691161E11,1.8085486063156592E12,2.4982080096840664E12,1.1671696642429736E12
2414,8.588404267461404E11,1.83777775692782E12,2.340240809271439E12,1.1522714654633564E12
2415,8.679980101366852E11,1.8582381623563328E12,2.3581178644022114E12,1.1804648986594856E12
2416,8.784964061925734E11,1.7829334866932063E12,2.375994919532984E12,1.1904066362777966E12
2417,9.09991594360238E11,1.803393892121719E12,2.401750139848384E12,1.211849036462942E12
2418,8.671700533931744E11,1.8066507851074614E12,2.3297221744681465E12,1.1883693926568547E12
2419,8.776684494490626E11,1.8358799357196223E12,2.3769308422764453E12,1.219361181505205E12
2420,9.091636376167273E11,1.856340341148135E12,2.402686062591845E12,1.2092973834867954E12
2421,8.663420966496637E11,1.885569491760296E12,2.303067466789526E12,1.1955411260200918E12
2422,8.768404927055519E11,1.9060298971888086E12,2.3209445219202983E12,1.216983526205237E12
2423,1.0010434003316276E12,1.9352590478009695E12,2.338821577051071E12,1.176172838933429E12
2424,8.985147124736342E11,1.9557194532294822E12,2.407140149375435E12,1.1921701054119604E12
2425,9.074662691900522E11,1.92973710848014E12,2.287853843732474E12,1.156422620484152E12
2426,9.382705861976237E11,1.9501975139086526E12,2.3200146143093184E12,1.1778650206692974E12
2427,9.136385396235554E11,1.9794266645208135E12,2.337891669440091E12,1.1537297500962E12
2428,9.252229394763761E11,1.9998870699493262E12,2.3557687245708633E12,1.1552791118029497E12
2429,9.820402164274586E11,2.029116220561487E12,2.381523944886263E12,1.1633056662004175E12
2430,9.392229425847681E11,2.0495766259899998E12,2.3994010000170356E12,1.1942974550487678E12
2431,9.720991112209575E11,2.0746570983325747E12,2.4466096678253345E12,1.1958468167555176E12
2432,9.201190888301292E11,2.0922134289723772E12,2.4723648881407344E12,1.1973961784622673E12
2433,9.308325356631727E11,1.9263342922124382E12,2.2453483584183594E12,1.2443273067370942E12
2434,9.43117832682709E11,1.926478557367391E12,2.263225413549132E12,1.2657697069222395E12
2435,9.799737237413179E11,1.9699037971772913E12,2.2811024686799043E12,1.213503865004478E12
2436,9.398843479177604E11,2.0027017714489858E12,2.306857688995304E12,1.2215304194019458E12
2437,9.535157936616208E11,2.025660353439172E12,2.213996319288237E12,1.233878163717372E12
2438,9.944101308932024E11,2.050740825781747E12,2.2300767045766587E12,1.1565239132954148E12
2439,9.546942051629323E11,2.0682971564215496E12,2.2558319248920586E12,1.1580732750021646E12
2440,9.687529268377739E11,1.9118087277705015E12,2.3674080931590864E12,1.1596226367089143E12
2441,1.0109290918622988E12,1.9119529929254543E12,2.3702985124347803E12,1.1715118359169595E12
2442,9.597779242482012E11,1.9327971080342065E12,2.395690061184021E12,1.1838595802323857E12
2443,9.720411228755394E11,1.9655950823059011E12,2.3600982177117573E12,1.205301980417531E12
2444,9.860998445503811E11,1.9885536642960874E12,2.4074691523093374E12,1.163479116302159E12
2445,1.028276009574906E12,1.9886979294510403E12,2.432860701058578E12,1.1715056706996267E12
2446,9.862824253513531E11,2.0137784017936152E12,2.4470427833429365E12,1.1970406660261455E12
2447,9.967808214072413E11,2.0313347324334177E12,2.3205134313026963E12,1.0252919543829159E12
2448,1.028276009574906E12,1.8739343737463616E12,2.345904980051937E12,1.0268413160896656E12
2449,9.862824253513531E11,1.8947784888551138E12,2.2051044197888003E12,1.048283716274811E12
2450,9.967808214072413E11,1.9275764631268083E12,2.278999162807753E12,9.276332729569287E11
2451,1.028276009574906E12,1.9505350451169946E12,2.3043907115569937E12,9.356598273543964E11
2452,9.771712489571981E11,1.9506793102719475E12,2.1957384146475256E12,9.666516162027467E11
2453,9.863288323477429E11,1.9757597826145225E12,2.2274318680116865E12,9.404143103786428E11
2454,9.968272284036311E11,1.993316113254325E12,2.3449848649414395E12,8.910722391578866E11
2455,9.795824928118141E11,1.8368276846032769E12,2.3013166488670312E12,9.192656723540157E11
2456,8.763920833013738E11,1.857671799712029E12,2.1670014648936948E12,9.292074099723269E11
2457,8.877096963075973E11,1.8904697739837236E12,2.1923930136429353E12,9.506498101574723E11
2458,9.61441582759558E11,1.91342835597391E12,1.9684098740046653E12,8.688717654716586E11
2459,8.696376435872509E11,1.9166852489596523E12,2.0149325687265312E12,8.812195097870848E11
2460,9.148822102736813E11,1.9168295141146052E12,2.0403241174757717E12,8.487725571285889E11
2461,9.121459698270002E11,1.9419099864571802E12,1.956773911229523E12,8.611203014440151E11
2462,1.0198972195932338E12,1.9594663170969827E12,1.8725867144946313E12,8.825627016291605E11
2463,9.244532596881417E11,1.6775152773281602E12,1.8282684659620264E12,8.451208088098881E11
2464,9.350171922152233E11,1.7103132515998547E12,1.8536600147112668E12,8.761125976582384E11
2465,9.712773066126919E11,1.733271833590041E12,1.748888851815751E12,8.642082752373688E11
2466,9.713237136090817E11,1.7365287265757834E12,1.8162147102150298E12,8.30598364743112E11
2467,1.0197386407764983E12,1.7366729917307363E12,1.7483699371730063E12,8.685024183580404E11
2468,1.0303025733035798E12,1.7617534640733113E12,1.7048999285161157E12,9.001536042244181E11
2469,1.0423892781027361E12,1.7793097947131138E12,1.7365933818802769E12,8.870732130973058E11
2470,1.0786493925002047E12,1.7388271788315486E12,1.7619849306295173E12,9.439468885397649E11
2471,1.0494112245865951E12,1.7716251531032432E12,1.6997771197429656E12,9.537912505897377E11
2472,1.0614979293857513E12,1.7945837350934294E12,1.7156238464250461E12,9.900346844054781E11
2473,1.09775804378322E12,1.6797721164187188E12,1.762146541146912E12,9.79504747742557E11
2474,1.0676701462517931E12,1.6799163815736716E12,1.7875380898961526E12,1.0111559336089347E12
2475,1.0782340787788746E12,1.7049968539162466E12,1.7532169779107988E12,1.0210002956589075E12
2476,1.0903207835780309E12,1.722553184556049E12,1.6170975007702449E12,1.0632843017772714E12
2477,1.1265808979754995E12,1.6846218015133157E12,1.6424890495194854E12,9.912293325250304E11
2478,1.0845892858207819E12,1.7174197757850103E12,1.5688783262969502E12,1.0228805183914081E12
2479,1.0951532183478634E12,1.7403783577751965E12,1.6427730693159028E12,1.0013407426379243E12
2480,1.1072399231470195E12,1.6425211621206812E12,1.6681646180651433E12,1.034051678031078E12
2481,1.1435000375444883E12,1.642665427275634E12,1.641640809643771E12,1.0048776968352328E12
2482,1.132014069672179E12,1.667745899618209E12,1.902637694478924E12,1.0365288827016105E12
2483,1.1425780021992605E12,1.6853022302580115E12,1.8772461457296836E12,1.0249308445664379E12
2484,1.1546647069984167E12,1.7027266077317341E12,1.4946466459414604E12,1.0576417799595916E12
2485,1.2335631068267996E12,1.7355245820034287E12,1.5115448363520776E12,1.0379208927819459E12
2486,1.2698232212242683E12,1.758483163993615E12,1.5453412171733123E12,1.0593632929670913E12
2487,1.251822616882192E12,1.7060020203466677E12,1.5622394075839294E12,1.0433660264885598E12
2488,1.2623865494092734E12,1.7061462855016206E12,1.5791375979945466E12,1.0743578153369102E12
2489,1.2744732542084297E12,1.817217057827832E12,1.6579354130215396E12,1.121288943611737E12
2490,1.3107333686058984E12,1.8949665984561802E12,1.4354246091180906E12,1.1427313437968823E12
2491,1.2422816902755837E12,1.6715992905953872E12,1.4523227995287078E12,1.1004224759000203E12
2492,1.2528456228026653E12,1.6891556212351897E12,1.479350870325665E12,1.1127702202154465E12
2493,1.2649323276018215E12,1.3908740198361953E12,1.4084880905830952E12,1.0825423527641742E12
2494,1.2448027624461438E12,1.3910182849911482E12,1.4253862809937124E12,1.0948900970796005E12
2495,1.2579524957508743E12,1.4240214672466724E12,1.4419228055306501E12,1.1163324972647458E12
2496,1.2685164282779558E12,1.456819441518367E12,1.4689508763276074E12,1.0528867997887417E12
2497,1.2816661615826863E12,1.4797780235085532E12,1.4604575179889841E12,1.0810802329848708E12
2498,1.2922300941097678E12,1.2913294453898975E12,1.49413358198286E12,1.0690983101835383E12
2499,1.3053798274144983E12,1.3164099177324724E12,1.5211616527798174E12,1.0905407103686837E12
2500,1.3159437599415798E12,1.333966248372275E12,1.512668294441194E12,1.0482398359372852E12
2501,1.3290934932463103E12,1.2315275593147515E12,1.5295664848518113E12,1.0792316247856355E12
2502,1.3396574257733918E12,1.2523716744235037E12,1.5800805808426252E12,1.0655631135400446E12
2503,1.3528071590781223E12,1.2851696486951982E12,1.6071086516395825E12,1.0490485443388673E12
2504,1.3633710916052039E12,1.3081282306853845E12,1.5520925985790933E12,1.0650458108173988E12
2505,1.3765208249099343E12,1.2687483206887495E12,1.5689907889897104E12,1.0533711279740155E12
2506,1.3870847574370159E12,1.2688925858437024E12,1.5855273135266482E12,1.0748135281591609E12
2507,1.4002344907417463E12,1.2939730581862773E12,1.6806181278344248E12,1.0549204896807653E12
2508,1.410798423268828E12,1.3115293888260798E12,1.5828195252481829E12,1.056469851387515E12
2509,1.4239481565735583E12,1.2523716744235037E12,1.5997177156588E12,1.0644964057849827E12
2510,1.43451208910064E12,1.2851696486951982E12,1.650231811649614E12,1.0768441501004089E12
2511,1.4476618224053704E12,1.3081282306853845E12,1.5932352590412786E12,1.0421735242135619E12
2512,1.458225754932452E12,1.2686040555337966E12,1.6101334494518958E12,1.0437228859203116E12
2513,1.4713754882371824E12,1.2687483206887495E12,1.6289196834980662E12,1.0556120851283569E12
2514,1.481939420764264E12,1.2938287930313245E12,1.6477059175442366E12,1.0679598294437832E12
2515,1.4950891540689944E12,1.311385123671127E12,1.719498988606399E12,1.0894022296289286E12
2516,1.505653086596076E12,1.2523716744235037E12,1.6319412423060342E12,1.0595674535322218E12
